Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
215;U Rehman, MG Shahnawaz, NH Khan, ...;depression anxiety and stress among indians in times of covid-19 lockdown;2021;… mental health journal;Springer;https://link.springer.com/article/10.1007/s10597-020-00664-x;https://scholar.google.com/scholar?cites=12170484349332545646&as_sdt=2005&sciodt=2007&hl=en;132;15.12.2021 05:57;HTML;10.1007/s10597-020-00664-x;;;;;;;215;21500;54;4;1;Covid-19 has caused significant distress around the globe. Apart from the evident physical symptoms in infected cases, it has caused serious damage to public mental health. India …;https://link.springer.com/article/10.1007/s10597-020-00664-x;https://scholar.google.com/scholar?q=related:buBqogg_5qgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
213;E Robinson, E Boyland, A Chisholm, J Harrold, ...;obesity eating behavior and physical activity during covid-19 lockdown a study of uk adults;2021;Appetite;Elsevier;https://www.sciencedirect.com/science/article/pii/S0195666320310060;https://scholar.google.com/scholar?cites=7570268549803018134&as_sdt=2005&sciodt=2007&hl=en;174;15.12.2021 05:57;;;;;;;;;213;21300;43;5;1;Eating, physical activity and other weight-related lifestyle behaviors may have been impacted by the COVID-19 crisis and people with obesity may be disproportionately …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7540284/;https://scholar.google.com/scholar?q=related:lgdSFSP_DmkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
211;L Di Domenico, G Pullano, ...;impact of lockdown on covid-19 epidemic in île-de-france and possible exit strategies;2020;BMC …;bmcmedicine.biomedcentral.com;https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01698-4;https://scholar.google.com/scholar?cites=16429044192902471510&as_sdt=2005&sciodt=2007&hl=en;3;15.12.2021 05:57;HTML;10.1186/s12916-020-01698-4;;;;;;;211;21100;70;3;1;More than half of the global population is under strict forms of social distancing. Estimating the expected impact of lockdown and exit strategies is critical to inform decision makers on …;https://bmcmedicine.biomedcentral.com/articles/10.1186/s12916-020-01698-4;https://scholar.google.com/scholar?q=related:Vl8lDaaw_-MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
211;F Bu, A Steptoe, D Fancourt;who is lonely in lockdown cross-cohort analyses of predictors of loneliness before and during the covid-19 pandemic;2020;Public Health;Elsevier;https://www.sciencedirect.com/science/article/pii/S0033350620302742;https://scholar.google.com/scholar?cites=8050545416101442172&as_sdt=2005&sciodt=2007&hl=en;55;15.12.2021 05:57;HTML;;;;;;;;211;21100;70;3;1;Background There are concerns internationally that lockdown measures taken during the coronavirus disease 2019 (COVID-19) pandemic could lead to a rise in loneliness. As …;https://www.sciencedirect.com/science/article/pii/S0033350620302742;https://scholar.google.com/scholar?q=related:fDLg_mZIuW8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
211;J Thornton;covid-19 ae visits in england fall by 25% in week after lockdown;2020;;bmj.com;https://www.bmj.com/content/369/bmj.m1401.short;https://scholar.google.com/scholar?cites=13716797250790600360&as_sdt=2005&sciodt=2007&hl=en;248;15.12.2021 05:57;;;;;;;;;211;21100;211;1;1;The Royal College of Emergency Medicine said that the public should not be frightened of going to emergency departments after figures showed that they saw 89 584 attendances in …;;https://scholar.google.com/scholar?q=related:qK5txWzaW74J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
210;JM Baldasano;covid-19 lockdown effects on air quality by no2 in the cities of barcelona and madrid spain;2020;Science of the Total Environment;Elsevier;https://www.sciencedirect.com/science/article/pii/S0048969720338754;https://scholar.google.com/scholar?cites=1336291148479432359&as_sdt=2005&sciodt=2007&hl=en;211;15.12.2021 05:57;HTML;;;;;;;;210;21000;210;1;1;During the months of March and April 2020 we witnessed the largest-scale experiment in history in terms of air quality in cities. Any prediction of this experiment's results may be …;https://www.sciencedirect.com/science/article/pii/S0048969720338754;https://scholar.google.com/scholar?q=related:p4adNbh1ixIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
204;M Pellegrini, V Ponzo, R Rosato, E Scumaci, I Goitre, ...;changes in weight and nutritional habits in adults with obesity during the lockdown period caused by the covid-19 virus emergency;2020;Nutrients;mdpi.com;https://www.mdpi.com/762866;https://scholar.google.com/scholar?cites=12315913389065802928&as_sdt=2005&sciodt=2007&hl=en;110;15.12.2021 05:57;;;;;;;;;204;20400;34;6;1;Our aim is evaluating the changes in weight and dietary habits in a sample of outpatients with obesity after 1 month of enforced lockdown during the COVID-19 pandemic in Northern …;https://www.mdpi.com/2072-6643/12/7/2016/pdf;https://scholar.google.com/scholar?q=related:sJS-j_np6qoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
204;MA Fullana, D Hidalgo-Mazzei, E Vieta, ...;coping behaviors associated with decreased anxiety and depressive symptoms during the covid-19 pandemic and lockdown;2020;Journal of Affective …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0165032720323855;https://scholar.google.com/scholar?cites=7417689238291872542&as_sdt=2005&sciodt=2007&hl=en;279;15.12.2021 05:57;;;;;;;;;204;20400;51;4;1;Background The COVID-19 pandemic and lockdown might increase anxiety and depressive symptoms, but some behaviors may protect against them. Method To provide a preliminary …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7329680/;https://scholar.google.com/scholar?q=related:Hvufxg_t8GYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
196;V Alfano, S Ercolano;the efficacy of lockdown against covid-19 a cross-country panel analysis;2020;Applied health economics and health policy;Springer;https://link.springer.com/content/pdf/10.1007/s40258-020-00596-3.pdf;https://scholar.google.com/scholar?cites=18109619692840104222&as_sdt=2005&sciodt=2007&hl=en;49;15.12.2021 05:57;PDF;10.1007/s40258-020-00596-3;;;;;;;196;19600;98;2;1;Background There has been much debate about the effectiveness of lockdown measures in containing COVID-19, and their appropriateness given the economic and social cost they …;https://link.springer.com/content/pdf/10.1007/s40258-020-00596-3.pdf;https://scholar.google.com/scholar?q=related:HjEnaSlLUvsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
191;B Constandt, E Thibaut, V De Bosscher, ...;exercising in times of lockdown an analysis of the impact of covid-19 on levels and patterns of exercise among adults in belgium;2020;International journal of …;mdpi.com;https://www.mdpi.com/739346;https://scholar.google.com/scholar?cites=11797405944220513565&as_sdt=2005&sciodt=2007&hl=en;72;15.12.2021 05:57;;;;;;;;;191;19100;48;4;1;Countries all over the world implemented lockdowns to counteract COVID-19. These lockdowns heavily limited people's exercise possibilities. At the same time, experts …;https://www.mdpi.com/1660-4601/17/11/4144/pdf;https://scholar.google.com/scholar?q=related:HXVYcDPOuKMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
189;A Aloi, B Alonso, J Benavente, R Cordera, E Echániz, ...;effects of the covid-19 lockdown on urban mobility empirical evidence from the city of santander spain;2020;Sustainability;mdpi.com;https://www.mdpi.com/711740;https://scholar.google.com/scholar?cites=15265798580451283004&as_sdt=2005&sciodt=2007&hl=en;96;15.12.2021 05:57;;;;;;;;;189;18900;32;6;1;This article analyses the impact that the confinement measures or quarantine imposed in Spain on 15 March 2020 had on urban mobility in the northern city of Santander. Data have …;https://www.mdpi.com/2071-1050/12/9/3870/pdf;https://scholar.google.com/scholar?q=related:PBB2YO0C29MJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
183;WDS Killgore, EC Taylor, SA Cloonan, NS Dailey;psychological resilience during the covid-19 lockdown;2020;Psychiatry research;Elsevier;https://www.sciencedirect.com/science/article/pii/S016517812031742X;https://scholar.google.com/scholar?cites=1129781241378959114&as_sdt=2005&sciodt=2007&hl=en;20;15.12.2021 05:57;;;;;;;;;183;18300;46;4;1;Some individuals are more psychologically resilient to adversity than others, an issue of great importance during the emerging mental health issues associated with the COVID-19 …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7280133/;https://scholar.google.com/scholar?q=related:Cu9Kng3KrQ8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
183;B Paital, K Das, SK Parida;inter nation social lockdown versus medical care against covid-19 a mild environmental insight with special reference to india;2020;Science of the total environment;Elsevier;https://www.sciencedirect.com/science/article/pii/S0048969720324311;https://scholar.google.com/scholar?cites=13792697071064729258&as_sdt=2005&sciodt=2007&hl=en;90;15.12.2021 05:57;;;;;;;;;183;18300;61;3;1;Abstract Infection by coronavirus (CoV-19) has led to emergence of a pandemic called as Coronavirus Disease (COVID-19) that has so far affected about 210 countries. The dynamic …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7179495/;https://scholar.google.com/scholar?q=related:qkZix-iAab8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
180;T Lancet;india under covid-19 lockdown;2020;Lancet (London, England);ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7180023/;https://scholar.google.com/scholar?cites=13161630820218722353&as_sdt=2005&sciodt=2007&hl=en;1;15.12.2021 05:57;HTML;;;;;;;;180;18000;180;1;1;The largest COVID-19 national lockdown in the world has been extended to May 3. As of April 22, India has reported 18 985 confirmed cases and 603 deaths from COVID-19 in 31 …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7180023/;https://scholar.google.com/scholar?q=related:MVj4Z3-Bp7YJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
180;N Chintalapudi, G Battineni, F Amenta;covid-19 virus outbreak forecasting of registered and recovered cases after sixty day lockdown in italy a data driven model approach;2020;Journal of Microbiology …;Elsevier;https://www.sciencedirect.com/science/article/pii/S1684118220300980;https://scholar.google.com/scholar?cites=417603841045987045&as_sdt=2005&sciodt=2007&hl=en;468;15.12.2021 05:57;HTML;;;;;;;;180;18000;60;3;1;Abstract Background Till 31 March 2020, 105,792 COVID-19 cases were confirmed in Italy including 15,726 deaths which explains how worst the epidemic has affected the country …;https://www.sciencedirect.com/science/article/pii/S1684118220300980;https://scholar.google.com/scholar?q=related:5X5iGnugywUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
176;G Barkur, GBK Vibha;sentiment analysis of nationwide lockdown due to covid 19 outbreak evidence from india;2020;Asian journal of psychiatry;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7152888/;https://scholar.google.com/scholar?cites=502099748015106188&as_sdt=2005&sciodt=2007&hl=en;57;15.12.2021 05:57;HTML;;;;;;;;176;17600;88;2;1;Corona Virus Disease or COVID 19 is a new virus disease that originated in 2019 (Wang et al., 2020). The virus has now spread across the world and the almost all the countries are …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7152888/;https://scholar.google.com/scholar?q=related:jOhAgg_R9wYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
176;L Farré, Y Fawaz, L González, J Graves;how the covid-19 lockdown affected gender inequality in paid and unpaid work in spain;2020;;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3643198;https://scholar.google.com/scholar?cites=7230552848319329628&as_sdt=2005&sciodt=2007&hl=en;83;15.12.2021 05:57;;;;;;;;;176;17600;44;4;1;The covid-19 pandemic led many countries to close schools and declare lockdowns during the Spring of 2020, with important impacts on the labor market. We document the effects of …;https://www.econstor.eu/bitstream/10419/223876/1/dp13434.pdf;https://scholar.google.com/scholar?q=related:XDXDpYEVWGQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
168;L Fontanesi, D Marchetti, C Mazza, ...;the effect of the covid-19 lockdown on parents a call to adopt urgent measures;2020;… , Practice, and Policy;psycnet.apa.org;https://psycnet.apa.org/record/2020-41430-001;https://scholar.google.com/scholar?cites=11463645485828756721&as_sdt=2005&sciodt=2007&hl=en;30;15.12.2021 05:57;;;;;;;;;168;16800;42;4;1;The COVID-19 health crisis is strongly affecting the mental health of the general population. In particular, the pandemic may be producing psychological distress and collateral concerns …;https://ricerca.unich.it/bitstream/11564/730961/1/2020-41430-001.pdf;https://scholar.google.com/scholar?q=related:8VTVFdUMF58J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
168;L Menut, B Bessagnet, G Siour, S Mailler, ...;impact of lockdown measures to combat covid-19 on air quality over western europe;2020;Science of the Total …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0048969720339486;https://scholar.google.com/scholar?cites=15303527597231902087&as_sdt=2005&sciodt=2007&hl=en;79;15.12.2021 05:57;HTML;;;;;;;;168;16800;34;5;1;Recent studies based on observations have shown the impact of lockdown measures taken in various European countries to contain the Covid-19 pandemic on air quality. However …;https://www.sciencedirect.com/science/article/pii/S0048969720339486;https://scholar.google.com/scholar?q=related:hw1lo0QNYdQJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
166;S Stockwell, M Trott, M Tully, J Shin, ...;changes in physical activity and sedentary behaviours from before to during the covid-19 pandemic lockdown a systematic review;2021;BMJ Open Sport & …;bmjopensem.bmj.com;https://bmjopensem.bmj.com/content/7/1/e000960.abstract;https://scholar.google.com/scholar?cites=17256335933980722470&as_sdt=2005&sciodt=2007&hl=en;472;15.12.2021 05:57;;;;;;;;;166;16600;33;5;1;Objective In March 2020, several countries banned unnecessary outdoor activities during COVID-19, commonly called 'lockdowns. These lockdowns have the potential to impact …;https://bmjopensem.bmj.com/content/bmjosem/7/1/e000960.full.pdf;https://scholar.google.com/scholar?q=related:JsW6nRrSeu8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
166;S Grover, S Sahoo, A Mehra, A Avasthi, ...;psychological impact of covid-19 lockdown an online survey from india;2020;Indian Journal of …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7597717/;https://scholar.google.com/scholar?cites=16595991348369692449&as_sdt=2005&sciodt=2007&hl=en;37;15.12.2021 05:57;HTML;;;;;;;;166;16600;33;5;1;Background: The COVID-19 pandemic has led to a complete shut-down of the entire world and almost all the countries are presently in a “lockdown” mode. While the lockdown …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7597717/;https://scholar.google.com/scholar?q=related:IRcItzPOUOYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
166;H Inoue, Y Todo;the propagation of economic impacts through supply chains the case of a mega-city lockdown to prevent the spread of covid-19;2020;PloS one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239251;https://scholar.google.com/scholar?cites=11586887476870090795&as_sdt=2005&sciodt=2007&hl=en;172;15.12.2021 05:57;HTML;;;;;;;;166;16600;83;2;1;This study quantifies the economic effect of a possible lockdown of Tokyo to prevent the spread of COVID-19. The negative effect of such a lockdown may propagate to other regions …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239251;https://scholar.google.com/scholar?q=related:K5BDL8XkzKAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
