Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
8;R Lea;the coronavirus crisis economic costs mount up as the lockdown continues;2020;Arbuthnot Banking Group;arbuthnotgroup.com;http://www.arbuthnotgroup.com/upload/marketmatter/documents/27_april_2020.pdf;https://scholar.google.com/scholar?cites=1709136060854993660&as_sdt=2005&sciodt=2007&hl=en;19;15.12.2021 06:59;PDF;;;;;;;;8;800;8;1;1;The Government's “Stay At Home measures”(lockdown) were announced on 23 March. At the first review of the measures on Thursday 16 April, Foreign Secretary Dominic Raab …;http://www.arbuthnotgroup.com/upload/marketmatter/documents/27_april_2020.pdf;https://scholar.google.com/scholar?q=related:_IISJDESuBcJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
8;Q Grafton, T Kompas, J Parslow, K Glass, E Banks, ...;health and economic effects of covid-19 control in australia modelling and quantifying the payoffs of hard versus soft lockdown;2020;medRxiv;medrxiv.org;https://www.medrxiv.org/content/10.1101/2020.08.31.20185587v1.abstract;https://scholar.google.com/scholar?cites=3129058955147265324&as_sdt=2005&sciodt=2007&hl=en;66;15.12.2021 06:59;;10.1101/2020.08.31.20185587v1.abstract;;;;;;;8;800;1;6;1;Objective (s): Australia requires high quality evidence to optimise likely health and economy outcomes to effectively manage the current resurgence of COVID-19. We hypothesise that …;https://www.medrxiv.org/content/medrxiv/early/2020/09/02/2020.08.31.20185587.full.pdf;https://scholar.google.com/scholar?q=related:LMXOjoqmbCsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
8;J Chag, S Chaudhury, D Saldanha;economic and psychological impact of covid-19 lockdown strategies to combat the crisis;2020;Industrial Psychiatry Journal;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8188913/;https://scholar.google.com/scholar?cites=12171476696669980210&as_sdt=2005&sciodt=2007&hl=en;95;15.12.2021 06:59;HTML;;;;;;;;8;800;3;3;1;The economic impact of the COVID-19 pandemic on India has been devastating. India's growth forecast for the fiscal year 2021 by World Bank, International Monetary Fund (IMF) …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8188913/;https://scholar.google.com/scholar?q=related:Mob1gJHF6agJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
8;G Gopinath;the great lockdown worst economic downturn since the great depression 2020;;… -great-lock down-worst-economic-downturn-since-the …;;;https://scholar.google.com/scholar?cites=17053599405940962139&as_sdt=2005&sciodt=2007&hl=en;174;15.12.2021 06:59;CITATION;;;;;;;;8;0;8;1;;;;https://scholar.google.com/scholar?q=related:W3PsTE6OquwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
8;A Kumar;covid-19 crisis understanding the state of economy during and after the lockdown;2020;Economic and Political Weekly;;;https://scholar.google.com/scholar?cites=1656642076709752125&as_sdt=2005&sciodt=2007&hl=en;87;15.12.2021 06:41;CITATION;;;;;;;;8;800;8;1;1;;;https://scholar.google.com/scholar?q=related:PQ1ABjGT_RYJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
7;IA Kira, HAM Shuwiekh, JS Ashby, KG Rice, ...;measuring covid-19 stressors and their impact the second-order factor model and its four first-order factors infection fears economic grief and lockdown ;2021;Journal of Loss and …;Taylor & Francis;https://www.tandfonline.com/doi/abs/10.1080/15325024.2021.1920270;https://scholar.google.com/scholar?cites=15447052617339306768&as_sdt=2005&sciodt=2007&hl=en;14;15.12.2021 06:59;;10.1080/15325024.2021.1920270;;;;;;;7;700;1;5;1;The current research aims to test the new measurement model of COVID-19 stressors which includes four stressor types: infection fears, lockdown, economic, and grief in one second …;;https://scholar.google.com/scholar?q=related:EANHc4P0XtYJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
7;G Albi, L Pareschi, M Zanella;modelling lockdown measures in epidemic outbreaks using selective socio-economic containment with uncertainty;2021;arXiv preprint arXiv:2106.05122;arxiv.org;https://arxiv.org/abs/2106.05122;https://scholar.google.com/scholar?cites=11607063692620959635&as_sdt=2005&sciodt=2007&hl=en;32;15.12.2021 06:59;;;;;;;;;7;700;2;3;1;After the introduction of drastic containment measures aimed at stopping the epidemic contagion from SARS-CoV2, many governments have adopted a strategy based on a …;https://arxiv.org/pdf/2106.05122;https://scholar.google.com/scholar?q=related:k48BfO6SFKEJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
7;O Karin, YM Bar-On, T Milo, I Katzir, A Mayo, Y Korem, ...;adaptive cyclic exit strategies from lockdown to suppress covid-19 and allow economic activity medrxiv 2020;2020;Available at doi. org/10.1101 …;;;https://scholar.google.com/scholar?cites=713847683197759602&as_sdt=2005&sciodt=2007&hl=en;175;15.12.2021 06:59;CITATION;;;;;;;;7;700;1;7;1;;;https://scholar.google.com/scholar?q=related:cvC8jK8Y6AkJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
7;G Gopinath;the great lockdown worst economic downturn since the great depression international monetary fund;2020;;;;https://scholar.google.com/scholar?cites=5481428957170359663&as_sdt=2005&sciodt=2007&hl=en;176;15.12.2021 06:59;CITATION;;;;;;;;7;700;7;1;1;;;https://scholar.google.com/scholar?q=related:b92tPZjyEUwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
7;R Milne;sweden unlikely to feel economic benefit of no-lockdown approach;2020;Financial Times;;;https://scholar.google.com/scholar?cites=14556629288999579282&as_sdt=2005&sciodt=2007&hl=en;180;15.12.2021 06:59;CITATION;;;;;;;;7;700;7;1;1;;;https://scholar.google.com/scholar?q=related:ku7dyTaJA8oJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
7;M Oswal;with 75% economy under lockdown analysts see sharp fall in gdp;2020;Business Standard;;;https://scholar.google.com/scholar?cites=16125269198515410568&as_sdt=2005&sciodt=2007&hl=en;85;15.12.2021 06:41;CITATION;;;;;;;;7;700;7;1;1;;;https://scholar.google.com/scholar?q=related:iBYPleZ2yN8J:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
7;HH Mishra;coronavirus in india covid-19 lockdown may cost the economy rs 876 lakh crore heres how;2020;Business Today;;;https://scholar.google.com/scholar?cites=9166924119219115603&as_sdt=2005&sciodt=2007&hl=en;86;15.12.2021 06:41;CITATION;;;;;;;;7;700;7;1;1;;;https://scholar.google.com/scholar?q=related:UxYEAet0N38J:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
6;N Lourenço, A Rua;the daily economic indicator tracking economic activity daily during the lockdown;2021;Economic Modelling;Elsevier;https://www.sciencedirect.com/science/article/pii/S0264999321000894;https://scholar.google.com/scholar?cites=17878330999546148905&as_sdt=2005&sciodt=2007&hl=en;7;15.12.2021 06:59;;;;;;;;;6;600;3;2;1;The SARS-CoV-2 outbreak made clear the urgent need to depart from traditional statistics, typically released with a lag and available at a relatively low frequency. This led to …;;https://scholar.google.com/scholar?q=related:KXjNFFKXHPgJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;F Caselli, F Grigoli, W Lian, D Sandri;the great lockdown dissecting the economic effects;2020;… Monetary Fund. World Economic …;jvi.org;https://www.jvi.org/fileadmin/jvi_files/News/2020/20WR22-Dec10/WEO_ch2_-_outreach.pdf;https://scholar.google.com/scholar?cites=6386198450085557584&as_sdt=2005&sciodt=2007&hl=en;9;15.12.2021 06:59;PDF;;;;;;;;6;600;2;4;1;• To contain the COVID-19 pandemic most countries imposed stringent lockdowns? Meanwhile, economic activity contracted very sharply• Against this backdrop, this chapter …;https://www.jvi.org/fileadmin/jvi_files/News/2020/20WR22-Dec10/WEO_ch2_-_outreach.pdf;https://scholar.google.com/scholar?q=related:UPV_oqdVoFgJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;CA Oliveira;a preliminary estimation of the economic costs of lockdown in rio grande do sul;2020;;repositorio.enap.gov.br;https://repositorio.enap.gov.br/handle/1/5553;https://scholar.google.com/scholar?cites=5348932368201717060&as_sdt=2005&sciodt=2007&hl=en;18;15.12.2021 06:59;;;;;;;;;6;600;6;1;1;This article seeks to estimate the initial economic costs of the measures adopted to mitigate the spread of COVID-19 in Rio Grande do Sul. To this goal, it uses a structural time series …;https://repositorio.enap.gov.br/bitstream/1/5553/1/A%20Preliminary%20Estimation%20of%20the%20Economic%20Costs%20of%20Lockdown%20in%20Rio%20Grande%20do%20Sul.pdf;https://scholar.google.com/scholar?q=related:RJVAJqY5O0oJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;J Jessop;the uk lockdown and the economic value of human life;2020;Economic Affairs;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7361259/;https://scholar.google.com/scholar?cites=5771324205470892197&as_sdt=2005&sciodt=2007&hl=en;24;15.12.2021 06:59;HTML;;;;;;;;6;600;6;1;1;In this article I examine the costs and benefits of the UK lockdown. 1 My starting point for this commentary was a controversial article by the UK educationalist and journalist Toby Young …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7361259/;https://scholar.google.com/scholar?q=related:pcC0fsncF1AJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;S Sardar, I Abdul-Khaliq, A Ingar, ...; or exacerbator of health inequalities a comparison between the united kingdom and indiaa commentary on the socio-economic implications of the ;2020;… Journal of Surgery …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7524532/;https://scholar.google.com/scholar?cites=7573543185015543768&as_sdt=2005&sciodt=2007&hl=en;63;15.12.2021 06:59;HTML;;;;;;;;6;600;2;4;1;Please cite this article as: Sardar S, Abdul-Khaliq I, Ingar A, Amaidia H, Mansour N,'COVID-19 Lockdown: A protective measure or exacerbator of health inequalities? A comparison …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7524532/;https://scholar.google.com/scholar?q=related:2JfugWahGmkJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;G Gopinath;the great lockdown worst economic downturn since the great depression imf blog april 2020;2020;;;;https://scholar.google.com/scholar?cites=12255244251813998313&as_sdt=2005&sciodt=2007&hl=en;177;15.12.2021 06:59;CITATION;;;;;;;;6;600;6;1;1;;;https://scholar.google.com/scholar?q=related:6W4FSbdfE6oJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;G Gopinath;the great lockdown worst economic downturn since the great depression imf blog april 14;2020;;;;https://scholar.google.com/scholar?cites=18243607937200096297&as_sdt=2005&sciodt=2007&hl=en;181;15.12.2021 06:59;CITATION;;;;;;;;6;600;6;1;1;;;https://scholar.google.com/scholar?q=related:KQRPlsJQLv0J:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;M Pollak, N Kowarz, J Partheymüller;chronology of the corona crisis in austria-part 1 background the way to the lockdown the acute phase and economic consequences;2020;Austrian Corona Panel Project;;;https://scholar.google.com/scholar?cites=1446091871591588684&as_sdt=2005&sciodt=2007&hl=en;184;15.12.2021 06:59;CITATION;;;;;;;;6;600;2;3;1;;;https://scholar.google.com/scholar?q=related:TOPLPuWMERQJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;G Gopinath;the great lockdown worst economic downturn since the great depression imf blog-insights analysis on economics and finance;2020;;;;https://scholar.google.com/scholar?cites=4846762549044332783&as_sdt=2005&sciodt=2007&hl=en;188;15.12.2021 06:59;CITATION;;;;;;;;6;600;6;1;1;;;https://scholar.google.com/scholar?q=related:70h07tsoQ0MJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
6;RO Nyarko, E Boateng, I Kahwa, ...;the impact on public health and economy using lockdown as a tool against covid-19 pandemic in africa a perspective;2020;J Epidemiol Public …;researchgate.net;https://www.researchgate.net/profile/Ivan-Kahwa/publication/343212503_The_Impact_on_Public_Health_and_Economy_Using_Lockdown_as_a_Tool_against_COVID-19_Pandemic_in_Africa_A_Perspective/links/5f1c512545851515ef47ff5d/The-Impact-on-Public-Health-and-Economy-Using-Lockdown-as-a-Tool-against-COVID-19-Pandemic-in-Africa-A-Perspective.pdf;https://scholar.google.com/scholar?cites=13428874497177822670&as_sdt=2005&sciodt=2007&hl=en;7;15.12.2021 06:41;PDF;;;;;;;;6;600;2;4;1;Background: Since the spread of Corona Virus Disease 19 (COVID-19) most African countries have embarked on a system of either total or partial lockdown and have used it as …;https://www.researchgate.net/profile/Ivan-Kahwa/publication/343212503_The_Impact_on_Public_Health_and_Economy_Using_Lockdown_as_a_Tool_against_COVID-19_Pandemic_in_Africa_A_Perspective/links/5f1c512545851515ef47ff5d/The-Impact-on-Public-Health-and-Economy-Using-Lockdown-as-a-Tool-against-COVID-19-Pandemic-in-Africa-A-Perspective.pdf;https://scholar.google.com/scholar?q=related:ziWWuTTyXLoJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
6;C Munthali, N George, W Xuelian;covid-19 lockdown measures on least developing economies in africa-a case of malawi economy;2020;Technium Soc. Sci. J.;HeinOnline;https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/techssj7&section=27;https://scholar.google.com/scholar?cites=5135016110395537500&as_sdt=2005&sciodt=2007&hl=en;19;15.12.2021 06:41;;;;;;;;;6;600;2;3;1;The outbreak of COVID-19 pandemic has caused the entire world at standstill affecting all the sectors of economies in the whole world. In order to reduce the spread of the cases and …;;https://scholar.google.com/scholar?q=related:XLgIKPI9Q0cJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
6;I Banerjee, A Kumar, R Bhattacharyya;examining the effect of covid-19 on foreign exchange rate and stock market--an applied insight into the variable effects of lockdown on indian economy;2020;arXiv preprint arXiv:2006.14499;arxiv.org;https://arxiv.org/abs/2006.14499;https://scholar.google.com/scholar?cites=2246743217107356912&as_sdt=2005&sciodt=2007&hl=en;24;15.12.2021 06:41;;;;;;;;;6;600;2;3;1;Since March 25, 2020, India had been under a nation-wide lockdown announced as a response to the spread of SARS-CoV-2 and COVID-19 and has resorted to a process …;https://arxiv.org/pdf/2006.14499;https://scholar.google.com/scholar?q=related:8MwzXQ0JLh8J:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
6;E Bayuni;covid-19 lockdown its not the economy its peoples health and lives;2020;The Jakarta Post;;;https://scholar.google.com/scholar?cites=9430930118023743919&as_sdt=2005&sciodt=2007&hl=en;90;15.12.2021 06:41;CITATION;;;;;;;;6;600;6;1;1;;;https://scholar.google.com/scholar?q=related:r4lWovlk4YIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
5;R Lea;a double dip recession looms as lockdown restricts economic activity;2021;Arbuthnot Banking Group;arbuthnotlatham.co.uk;https://www.arbuthnotlatham.co.uk/sites/default/files/documents/18th%20January%202021.pdf;https://scholar.google.com/scholar?cites=18408425385922482346&as_sdt=2005&sciodt=2007&hl=en;23;15.12.2021 06:59;PDF;;;;;;;;5;500;5;1;1;GDP fell by 2.6%(MOM) in November, reflecting tighter lockdown restrictions including the second lockdown in England, to be 8.9% down YOY. 1 The monthly decline was less-than …;https://www.arbuthnotlatham.co.uk/sites/default/files/documents/18th%20January%202021.pdf;https://scholar.google.com/scholar?q=related:qlAxQlvdd_8J:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
