Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
0;BS CHANDEL, AK DIXIT, A SINGH, A DEVI;economic analysis of the impact of covid-19 lockdown on indian dairy sector;;researchgate.net;;https://www.researchgate.net/profile/Anil-Dixit-3/publication/347555654_Economic_Analysis_of_the_Impact_of_COVID-19_Lockdown_on_Indian_Dairy_Sector/links/5fe1b4a292851c13fead948f/Economic-Analysis-of-the-Impact-of-COVID-19-Lockdown-on-Indian-Dairy-Sector.pdf;;93;16.12.2021 01:42;PDF;;;;;;;;0;0;0;4;;Indian dairy sector is the world's largest smallholder milk production system producing 187.7 million tonnes (MT) of milk where about seventy percent of the milk is produced by small holders having 1-3 animals per household. Not only this, the scale of milk production per …;https://www.researchgate.net/profile/Anil-Dixit-3/publication/347555654_Economic_Analysis_of_the_Impact_of_COVID-19_Lockdown_on_Indian_Dairy_Sector/links/5fe1b4a292851c13fead948f/Economic-Analysis-of-the-Impact-of-COVID-19-Lockdown-on-Indian-Dairy-Sector.pdf;https://scholar.google.com/scholar?q=related:qVGv_xZDOGsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;EA Ndaguba;economic impediment of covid-19 lockdown on airbnb performance in cape town neighbourhood;;researchgate.net;;https://www.researchgate.net/profile/Emeka-Ndaguba/publication/352243932_ECONOMIC_IMPEDIMENT_OF_COVID-19_LOCKDOWN_ON_AIRBNB_PERFORMANCE_IN_CAPE_TOWN_NEIGHBOURHOOD/links/60c025c9a6fdcc51281601d4/ECONOMIC-IMPEDIMENT-OF-COVID-19-LOCKDOWN-ON-AIRBNB-PERFORMANCE-IN-CAPE-TOWN-NEIGHBOURHOOD.pdf;;95;16.12.2021 01:42;PDF;;;;;;;;0;0;0;1;;Some economies are shrinking, while others are experiencing downtime due to the spread of the coronavirus disease pandemic. Social integration and rural development are weakened in municipalities in South Africa as a result of government mediated approach for …;https://www.researchgate.net/profile/Emeka-Ndaguba/publication/352243932_ECONOMIC_IMPEDIMENT_OF_COVID-19_LOCKDOWN_ON_AIRBNB_PERFORMANCE_IN_CAPE_TOWN_NEIGHBOURHOOD/links/60c025c9a6fdcc51281601d4/ECONOMIC-IMPEDIMENT-OF-COVID-19-LOCKDOWN-ON-AIRBNB-PERFORMANCE-IN-CAPE-TOWN-NEIGHBOURHOOD.pdf;https://scholar.google.com/scholar?q=related:4Tf_65g5NW8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;AM Iorganda, M Matei;working from home in romania during covid-19 lockdown across occupations and economic sectors;;researchgate.net;;https://www.researchgate.net/profile/Mihaela_Matei2/publication/354637626_Working_from_home_in_Romania_during_COVID-19_lockdown_across_occupations_and_economic_sectors/links/616636a48ad119749b0e1e6f/Working-from-home-in-Romania-during-COVID-19-lockdown-across-occupations-and-economic-sectors.pdf;;96;16.12.2021 01:42;PDF;;;;;;;;0;0;0;2;;Based on novel household data, we document the status of working from home in Romania during the 2020 COVID-19 pandemic. Remote work had a sharp increase during the lockdown, showcasing significant differences among different categories of workers' …;https://www.researchgate.net/profile/Mihaela_Matei2/publication/354637626_Working_from_home_in_Romania_during_COVID-19_lockdown_across_occupations_and_economic_sectors/links/616636a48ad119749b0e1e6f/Working-from-home-in-Romania-during-COVID-19-lockdown-across-occupations-and-economic-sectors.pdf;
0;M Griffiths;covid-19-related suicides in bangladesh due to lockdown and economic factors case study evidence;;researchgate.net;;https://www.researchgate.net/profile/Mohammed-Mamun-5/publication/341230569_COVID-19-related_suicides_in_Bangladesh_due_to_lockdown_and_economic_factors_Case_study_evidence/links/5eb4c85a4585152169be7d92/COVID-19-related-suicides-in-Bangladesh-due-to-lockdown-and-economic-factors-Case-study-evidence.pdf;;97;16.12.2021 01:42;PDF;;;;;;;;0;0;0;1;;The incidence and mortality of the coronavirus-19 disease (COVID-19) has increased dramatically around the world. The effects of COVID-19 pandemic are not limited to health, but also have a major impact on the social and economic aspects. Meanwhile, developing …;https://www.researchgate.net/profile/Mohammed-Mamun-5/publication/341230569_COVID-19-related_suicides_in_Bangladesh_due_to_lockdown_and_economic_factors_Case_study_evidence/links/5eb4c85a4585152169be7d92/COVID-19-related-suicides-in-Bangladesh-due-to-lockdown-and-economic-factors-Case-study-evidence.pdf;https://scholar.google.com/scholar?q=related:02xN-MX2-igJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;I Jahan, FR Himel, MN Amin;impact of covid-19 lockdown on socio-economic conditions of semi-skilled returnee migrant workers of bangladesh;;ijsshr.in;;https://ijsshr.in/v4i5/Doc/3.pdf;;100;16.12.2021 01:42;PDF;;;;;;;;0;0;0;3;;The study explores immediate impact of COVID-19 lockdown on socio-economic conditions of the returnee migrants in Bangladesh. Using digital platform the study collects primary data through survey on returnee migrants of Bangladesh, and it follows descriptive mode of …;https://ijsshr.in/v4i5/Doc/3.pdf;https://scholar.google.com/scholar?q=related:OhAb2-ap1ekJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;D Guan, H Zhang, J Yan, P Li, R Shibasaki, W Li, ...;spatio-temporal analysis on epidemic versus economic performances of covid-19 lockdown;;;;;;125;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;7;;;;https://scholar.google.com/scholar?q=related:N019uLQT3ycJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;A Atalan;correspondence about is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective;2021;Annals of Medicine and Surgery;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/PMC8016533;;13;16.12.2021 01:40;HTML;;;;;;;;0;0;0;1;1;We are really appreciated to get an opportunity to make necessary revision for my article. Criticisms and comments are of course very valuable in terms of correcting our shortcomings and mistakes. We have tried to accurately answer the reviewer's questions and comments …;https://www.ncbi.nlm.nih.gov/pmc/PMC8016533;https://scholar.google.com/scholar?q=related:wxa-M8pIFpMJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;M Chitiga-Mabugu, M Henseler, R Mabugu, ...;the impact of the covid-19 enforced lockdown and fiscal package on the south african economy and environment a preliminary analysis;2021;Environment and …;cambridge.org;https://www.cambridge.org/core/journals/environment-and-development-economics/article/impact-of-the-covid19-enforced-lockdown-and-fiscal-package-on-the-south-african-economy-and-environment-a-preliminary-analysis/01F4E2ADF038CE2D35EECEA932C73CA6;;16;16.12.2021 01:40;;;;;;;;;0;0;0;4;1;This paper offers a quantitative assessment of the impacts of the COVID-19 pandemic-induced lockdown and government fiscal plan, containing 'green'elements on the economy and the environment of South Africa. The analysis uses a dynamic computable general …;;
0;S Shokoohyar, ...;exploring the heated debate over reopening for economy or continuing lockdown for public health safety concerns about covid-19 in twitter;2021;… Journal of Business …;inderscienceonline.com;https://www.inderscienceonline.com/doi/abs/10.1504/IJBSR.2021.117316;;19;16.12.2021 01:40;;10.1504/IJBSR.2021.117316;;;;;;;0;0;0;2;1;This paper explores US residents' opinion regarding whether to reopen for the economy or to continue lockdown for public health safety concerns, by analysing 1.3 million unique COVID-19-related tweets that are collected from March 11, 2020, through June 8, 2020 …;;
0;OC Robinson;correspondence about is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective from vol 56;2021;Annals of Medicine and Surgery;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7989067/;;25;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the definitive version of record. This version will undergo additional copyediting, typesetting and …;;
0;S Bhadury, V Kamate, S Nath;impact of covid-19 pandemic risk and lockdown on the indian economy;2021;Environmental, Social, and …;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/S1571-03862021000029B032/full/html;;26;16.12.2021 01:40;;10.1108/S1571-03862021000029B032;;;;;;;0;0;0;3;1;The study provides medium-term estimates of recovery paths for Indian economy using a dynamic factor (DF)-based approach that employs data on high-frequency indicators à la Bhadury, Ghosh, and Kumar (2020). The DFs are used to analyze the post-pandemic …;;
0;SS Gill;governance structure and punjab economy under and post-covid 19 lockdown;2021;Covid-19 Pandemic and Economic Development;Springer;https://link.springer.com/chapter/10.1007/978-981-16-4442-9_20;;34;16.12.2021 01:40;;10.1007/978-981-16-4442-9_20;;;;;;;0;0;0;1;1;The unprecedented situation created by COVID-19 pandemic the regional economy of Punjab has been hit hard as it has happened globally because of disruption of supply chains, interruption in production systems, and fall in demand due to fall of income of the …;;
0;E Wylie;the impact of covid-19 and the lockdown on the uk economy;2021;;scholarship.rollins.edu;https://scholarship.rollins.edu/honors/147/;;36;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;This thesis analyses the macroeconomic impacts of Covid-19 and the lockdown on the UK's economy. GDP in the second quarter of 2020 fell by 19%, the largest quarterly decrease in GDP for the UK on record. Consumption and investment in this quarter decreased …;https://scholarship.rollins.edu/cgi/viewcontent.cgi?article=1155&context=honors;https://scholar.google.com/scholar?q=related:SU3TnsAGNPUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;SK Dubey, A Singh, AK Singh, ...;effect of covid-19 lockdown on bovine economy in uttar pradesh;2021;Indian Journal of …;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1431434;;37;16.12.2021 01:40;;;;;;;;;0;0;0;4;1;ABSTRACT A study was conducted among 570 farmers spread across 57 districts (out of 75) of Uttar Pradesh from 10 April to 10 May 2020 by telephonic contact using the pre-structured interview schedule to assess the impact of CoVID 19 lockdown on the investment and …;;
0;M Chitiga, M Henseler, R Mabugu, H Maisonnave;the impact of the covid 19 enforced lockdown and fiscal package on the south african economy and environment a preliminary analysis;2021;;gtap.agecon.purdue.edu;https://www.gtap.agecon.purdue.edu/resources/res_display.asp?RecordID=6289;;40;16.12.2021 01:40;;;;;;;;;0;0;0;4;1;This study offers a first attempt at quantifying the impacts of the Coronavirus disease 2019 induced lockdown and government fiscal plan on the economy and the environment. Using South Africa as an example, a dynamic computable general equilibrium model is …;https://www.gtap.agecon.purdue.edu/resources/download/10404.pdf;https://scholar.google.com/scholar?q=related:w-Xa2ErY3lwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;NK Bhasin, A Rajesh;impact of covid-19 lockdown on digital banking e-collaboration between banks and fintech in the indian economy;2021;Collaborative Convergence and Virtual …;igi-global.com;https://www.igi-global.com/chapter/impact-of-covid-19-lockdown-on-digital-banking/265475;;42;16.12.2021 01:40;;;;;;;;;0;0;0;2;1;The COVID-19 outbreak has drastically changed the life of every person and has infected people in 185 countries. Since no vaccine has been developed for this disease so far, lockdown, work from home, and social distancing and only a few essential services were …;https://www.researchgate.net/profile/Anupama-Rajesh/publication/348123138_Impact_of_COVID-19_Lockdown_on_Digital_Banking_E-Collaboration_Between_Banks_and_FinTech_in_the_Indian_Economy/links/606d4f2b299bf13f5d5fb63f/Impact-of-COVID-19-Lockdown-on-Digital-Banking-E-Collaboration-Between-Banks-and-FinTech-in-the-Indian-Economy.pdf;https://scholar.google.com/scholar?q=related:60A3CCZi8soJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;G Dutta;covid-19 lockdown related depression and immune suppression impact on human resource and indian economy;2021;;ensembledrms.in;http://www.ensembledrms.in/wp-content/uploads/2021/04/ensemble-2021-sp1-a001-07Apr.pdf;;43;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;1;Unanimously lockdown is the most scientific way to flatten the curve of COVID-19. But, lockdown has the negative influence on social, psychological, physiological and economical aspects of life as well. Under this health emergency situation, the depression is playing its …;http://www.ensembledrms.in/wp-content/uploads/2021/04/ensemble-2021-sp1-a001-07Apr.pdf;https://scholar.google.com/scholar?q=related:qjWvq9sK0MEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;CJ Aiyelabegan; the multiplier effects of covid-19 pandemic lockdown on the vulnerable groups in a debilitating economy–an insight on kwara ;2021;INTERNATIONAL JOURNAL OF MANAGEMENT …;ijmsspcs.com;https://ijmsspcs.com/index.php/IJMSSPCS/article/view/186;;48;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;The study was undertaken with the sole aim of bringing to limelight the various palliative measures embarked upon in Nigeria but specifically in Kwara State to cushion the multiplier effects and hardship on the vulnerable members of the society in a debilitating economy …;https://ijmsspcs.com/index.php/IJMSSPCS/article/viewFile/186/190;https://scholar.google.com/scholar?q=related:I_mLmYF6T_YJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;H Baber, DT Rao;the price of the lockdown-the effects of social distancing on the indian economy and business during the covid-19 pandemic preprint;2021;;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/ppcovidwho-290212;;69;16.12.2021 01:40;CITATION;;;;;;;;0;0;0;2;1;Preprints são relatos preliminares de pesquisa que não foram certificados pela revisão por pares. Eles não devem ser considerados para orientar a prática clínica ou comportamentos relacionados à saúde e não devem ser publicados na mídia como informação …;;
0;YG Jugu, MA Ogenyi, TD Bodunde, A Saidu;effects of the covid-19 pandemic and its attendant lockdown policy on the economy of plateau state preprint;2021;;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/ppcovidwho-8688;;70;16.12.2021 01:40;CITATION;;;;;;;;0;0;0;4;1;Preprints são relatos preliminares de pesquisa que não foram certificados pela revisão por pares. Eles não devem ser considerados para orientar a prática clínica ou comportamentos relacionados à saúde e não devem ser publicados na mídia como informação …;;
0;R Ningthoujam;lockdown versus no lockdown strategies for covid-19 and its impact on mental health and economy;2020;Current Medicine Research and Practice;cmrpjournal.org;"https://www.cmrpjournal.org/article.asp?issn=2352-0817;year=2020;volume=10;issue=6;spage=310;epage=313;aulast=Ningthoujam";;21;16.12.2021 01:40;HTML;;;;;;;;0;0;0;1;1;… Countries such as South Korea, [28],[29] Taiwan [30] and Hong Kong [31] are battling the coronavirus pandemic while keeping its economy up and running with the NLD strategy and are winning the battle against COVID-19. One of the countries is Taiwan which kept its …;"https://www.cmrpjournal.org/article.asp?issn=2352-0817;year=2020;volume=10;issue=6;spage=310;epage=313;aulast=Ningthoujam";https://scholar.google.com/scholar?q=related:DDZaVhVqwO0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;JM Ritzen;once the great lockdown is lifted post covid-19 options for the economy;2020;;merit.unu.edu;http://www.merit.unu.edu/publications/wppdf/2020/wp2020-057.pdf;;30;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;1;In 2021 lockdowns still will be necessary to keep COVID-19 in check world-wide. Vaccination might bring sufficient coverage by the end of 2021 for some countries. Priorities in the re-emergence of economies should be for sustainability, health, education, full …;http://www.merit.unu.edu/publications/wppdf/2020/wp2020-057.pdf;https://scholar.google.com/scholar?q=related:Na4f-KYsZf8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;MA Marouani, PL Minh;the first victims of covid-19 in developing countries the most vulnerable workers to the lockdown of the tunisian economy;2020;;econstor.eu;https://www.econstor.eu/handle/10419/221745;;31;16.12.2021 01:40;;;;;;;;;0;0;0;2;1;While the Covid-19 pandemic had both health and economic effects in rich countries, the first wave impacted many developing countries' mainly through its economic and social consequences. The objective of this paper is to perform a first-round assessment of the …;https://www.econstor.eu/bitstream/10419/221745/1/GLO-DP-0581.pdf;https://scholar.google.com/scholar?q=related:8mom3Um6XMYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;D Sherpa;impact of covid-19 on the economy of sikkim estimating the impact of containment mitigation and suppression lockdown strategies of sars-cov-2 on output ;2020;Mitigation and Suppression (Lockdown) Strategies of …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3649215;;38;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;The strong mitigation measures (lockdown of economy) of COVID-19 has resulted in sharp economic downturn which can have severe negative consequences in terms of work and livelihood of workers across the globe. Studies based on the impact of Covid-19 on many …;;https://scholar.google.com/scholar?q=related:fIIt0xcVdegJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;H Gogoi;a review on lockdown due to covid-19 and its impact on rural economy based on small tea gardens in tingkhong dibrugarh district assam;2020;International Journal of Creative Research Thoughts;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3640585;;41;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;Abstract Development of any region depends economic condition of the region. Most of the rural areas of our country depends on different types of agriculture for their livelihood. Assam is the highest producer of Tea in our country India. In Assam Tingkhong taluk of Dibrugarh …;https://www.academia.edu/download/63800711/IJCRT200648920200701-12317-1pshnz3.pdf;https://scholar.google.com/scholar?q=related:Co8tEwIQ2oIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;A Tripathy;covid-19 and lockdown in india challenges for the tribal economy of odisha ambuja kumar tripathy;2020;Horizon;horizon-jhssr.com;https://horizon-jhssr.com/articles/authors/pdf-version-2/JHSSR-1052.pdf;;44;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;1;This paper, drawing on secondary sources and extensive fieldwork, grapples with the implications of lockdown for the tribal economy of Odisha. Minor forest produce (MFP) is a critical component of the tribal economy in Odisha. COVID-19 and subsequent mitigation …;https://horizon-jhssr.com/articles/authors/pdf-version-2/JHSSR-1052.pdf;https://scholar.google.com/scholar?q=related:sUpuO43McUAJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;T Ceccardi;how to stimulate the danish economy after the covid-19 lockdown;2020;Differences;econ.ku.dk;https://www.econ.ku.dk/cebi/news/recent-research-from-cebi-published-in-aej-policy--provides-key-estimate-for-current-discussions/;;46;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;“In the aftermath of the financial crisis in 2008 governments across the world adopted unprecedented fiscal stimulus policies with the aim of increasing household consumption to boost aggregate spending. Many empirical studies have documented that consumers do …;;
0;O Kuikeu;épidemiologie de leconomie et confinement de lorganisation covid-19 epidemiologic aspect of the economy and covid-19 lockdown as an organisation];2020;;ideas.repec.org;https://ideas.repec.org/p/pra/mprapa/103939.html;;47;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;Despite the among of comparison between the two geographic area in Europ and America on the convenience of fiscal and monetary stimulus of economies facing the shutdown linked to different constraints on the habits of its economics agents involved in the fighting …;;
0;RK Rani;psychological health economy and social life of people in tamil nadu-impact of covid-19 lockdown;2020;MANAGEMENT STRATEGIES TO COMBAT COVID19 …;notpress.org;http://notpress.org/Book.pdf#page=48;;49;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;1;ABSTRACT The 2019 Covid infirmity (COVID-19) epidemic is a general welfare crisis of global concern and represents a test to Psychological flexibility, economy and public activity of individuals. Exploration information is expected to create proof driven techniques to …;http://notpress.org/Book.pdf#page=48;https://scholar.google.com/scholar?q=related:PTBA1038MwgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;EPH Choi, BPH Hui, EYF Wan, M Hossain, ...; manzoor s afreen n tak hj anees s-u-m ahmad i2020 a study on impact of covid-19 lockdown on psychological health economy and social life ;2020;COVID …;repository.umsu.ac.id;http://repository.umsu.ac.id/xmlui/bitstream/handle/123456789/15385/P%20Ragam%20Penanganan%20dan%20Pencegahan%20Covid-19.pdf?sequence=1&isAllowed=y#page=46;;50;16.12.2021 01:40;PDF;;;;;;;;0;0;0;5;1;Liu, Z., Han, B., Jiang, R., Huang, Y., Ma, C., & Wen, J.(2020). Mental health status of doctors and nurses during COVID-19 epidemic in China. Lancet. Park, SC, & Park, YC (2020). Mental health care measures in response to the 2019 novel coronavirus outbrake in Korea …;http://repository.umsu.ac.id/xmlui/bitstream/handle/123456789/15385/P%20Ragam%20Penanganan%20dan%20Pencegahan%20Covid-19.pdf?sequence=1&isAllowed=y#page=46;
0;HK Romana, DP Shukla, ...;covid-19 boon for environment bane for economy air quality assessment of punjab during lockdown;2020;AGU Fall Meeting …;ui.adsabs.harvard.edu;https://ui.adsabs.harvard.edu/abs/2020AGUFMA058.0015R/abstract;;51;16.12.2021 01:40;;;;;;;;;0;0;0;3;1;COVID-19, started from Wuhan city of China, with movement of people it slowly spread worldwide and became a pandemic. To contain the spread few countries established 14-28 days restrictions on movement. Efforts were made at local, national and international level in …;;
0;ME Tassone; del digitale durante il lockdown= covid-19 and broadband the impact of social-distancing measures on global economy and the role of digital during the lockdown;2020;;webthesis.biblio.polito.it;https://webthesis.biblio.polito.it/16081/;;71;16.12.2021 01:40;;;;;;;;;0;0;0;1;1;La pandemia di COVID-19, da emergenza sanitaria, si è in breve tempo trasformata in una crisi economica globale: non ha infatti risparmiato alcun settore ed effetti devastanti sono stati registrati in tutti i campi. I governi, per limitare la diffusione del virus, hanno introdotto …;;
0;RL Sharma;impact of lockdown and challenges of covid-19 on the indian economy;;pdfs.semanticscholar.org;;https://pdfs.semanticscholar.org/a89d/5591d18024dd88e50fb6946f3a161bc0090e.pdf;;39;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;;In recent years Indian economy was passing through the recession and economic slowdown now the corona virus has impacted the economy massively through the lockdown. The nationwide lockdown called in the wake of COVID-19 pandemic had taken a serious toll on …;https://pdfs.semanticscholar.org/a89d/5591d18024dd88e50fb6946f3a161bc0090e.pdf;https://scholar.google.com/scholar?q=related:DIslqmxjic8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;SBR Gupta;impact of covid-19 lockdown on indian economy a conceptual study;;joics.net;;http://www.joics.net/images/full_pdf/1595592344_ON15.pdf;;45;16.12.2021 01:40;PDF;;;;;;;;0;0;0;1;;The world has changed forever after the outbreak of COVID-19. The difference between pre and post COVID-19 world can be easily witnessed by the facts and figures provided by every country. India is also amongst one of the highly affected countries in the world despite of the …;http://www.joics.net/images/full_pdf/1595592344_ON15.pdf;https://scholar.google.com/scholar?q=related:RXoWqL9_97sJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;S Darekar, R Bavaskar, A Munshi;novel covid 19 a study of its impact on global economy during the lockdown;;DR. DY PATIL B-SCHOOL, PUNE …;researchgate.net;https://www.researchgate.net/profile/Jose-Vargas-Hernandez/publication/353828114_GREEN_INNOVATION_BUSINESS_GIB_AS_A_COMPREHENSIVE_ENTREPRENEURSHIP_MODEL_FOR_THE_INTERNATIONALIZATION_THE_CASE_OF_BIO-FOM_IN_THE_URBAN_AREA_OF_GUADALAJARA/links/6113eb051ca20f6f8616d73d/GREEN-INNOVATION-BUSINESS-GIB-AS-A-COMPREHENSIVE-ENTREPRENEURSHIP-MODEL-FOR-THE-INTERNATIONALIZATION-THE-CASE-OF-BIO-FOM-IN-THE-URBAN-AREA-OF-GUADALAJARA.pdf#page=633;;52;16.12.2021 01:40;PDF;;;;;;;;0;0;0;3;;World health organization has released some progressions Covid-19, on 31 Dec 2019, Wuhan Municipal Health Commission, China, reported a cluster of cases of pneumonia in Wuhan, Hubei Province. A novel coronavirus was eventually identified. On 12 January 2020 …;https://www.researchgate.net/profile/Jose-Vargas-Hernandez/publication/353828114_GREEN_INNOVATION_BUSINESS_GIB_AS_A_COMPREHENSIVE_ENTREPRENEURSHIP_MODEL_FOR_THE_INTERNATIONALIZATION_THE_CASE_OF_BIO-FOM_IN_THE_URBAN_AREA_OF_GUADALAJARA/links/6113eb051ca20f6f8616d73d/GREEN-INNOVATION-BUSINESS-GIB-AS-A-COMPREHENSIVE-ENTREPRENEURSHIP-MODEL-FOR-THE-INTERNATIONALIZATION-THE-CASE-OF-BIO-FOM-IN-THE-URBAN-AREA-OF-GUADALAJARA.pdf#page=633;
0;R Nemade, R Youngs, G Carter; license we all want to do our part–whether it is social distancing renewed hygiene practices lockdown or helping the local economy some individuals are ;;technology.org;;https://www.technology.org/2020/05/13/creating-an-antiviral-arsenal-for-epidemic-preparedness/;;55;16.12.2021 01:40;HTML;;;;;;;;0;0;0;3;;What if… we already had an arsenal of antivirals ready to test on various emerging viruses? What if, at the first emergence of Ebola virus, Hantavirus, coronaviruses, respiratory syncytial virus, human parainfluenza viruses 1 and 3, influenza viruses A and B, and adenoviruses …;https://www.technology.org/2020/05/13/creating-an-antiviral-arsenal-for-epidemic-preparedness/;https://scholar.google.com/scholar?q=related:QjH5CfDmf-4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
