Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028
AGO;Angola;24645;Travel and Tourism direct contribution to employment;% growth;556.726;189.734;-142.505;49.142;249.386;-357.037;-405.645;51.208;105.888;15.256;173.945;-320.491;254.254;-117.997;44.509;-478.321;-172.446;344.093;131.648;-124.234;-561.359;-135.229;105.767;578.806;-158.073;116.145;184.672;399.327;402.293;260.093;296.279;265.205;292.436;272.449
AGO;Angola;24646;Travel and Tourism direct contribution to GDP;Local currency  _in bn (Nominal prices);0;0.01;0.01;0.03;0.207673;0.722573;164.179;857.519;182.293;29.994;51.827;513.193;667.794;774.552;83.217;105.147;121.162;189.572;219.119;222.05;202.721;204.251;269.108;346.595;425.077;496.622;566.192;650.657;747.796;847.532;963.869;1089.82;1235.84;1398.16
AGO;Angola;24647;Travel and Tourism direct contribution to GDP;Local currency in bn (Real prices);404.769;514.495;49.103;986.748;911.993;612.306;674.309;115.473;126.581;156.081;189.424;160.153;199.792;194.129;256.543;246.092;215.202;313.931;352.841;342.862;327.345;256.049;269.108;284.467;296.391;303.285;308.149;316.128;326.316;336.184;347.27;357.504;369.34;381.055
AGO;Angola;24648;Travel and Tourism direct contribution to GDP;Percentage share of total GDP;0.710171;0.811768;0.718022;135.097;120.944;0.788266;0.832928;128.876;137.172;152.442;160.836;121.906;13.339;116.591;14.904;136.525;115.382;15.507;166.062;155.021;146.643;11.921;123.951;12.813;129.814;128.777;126.393;124.811;123.735;122.409;121.407;120.086;119.153;118.158
AGO;Angola;24649;Travel and Tourism direct contribution to GDP;US$ in bn (Nominal prices);0.03;0.05;0.05;0.09;0.07;0.07;0.07;0.196994;0.24434;0.359032;0.594625;0.638553;0.870587;103.228;104.902;114.407;128.985;198.571;227.023;225.885;168.849;124.805;162.997;177.604;179.691;186.686;195.077;207.939;221.712;233.165;246.075;258.218;27.183;28.552
AGO;Angola;24650;Travel and Tourism direct contribution to GDP;US$ in bn (Real prices);0.245166;0.311626;0.297414;0.597667;0.552388;0.37087;0.408424;0.699415;0.766695;0.94537;114.733;0.970038;121.013;117.583;155.387;149.057;130.347;190.146;213.714;207.669;198.271;155.087;162.997;1.723;179.522;183.697;186.644;191.477;197.648;203.624;210.339;216.538;223.707;230.803
AGO;Angola;24651;Travel and Tourism direct contribution to GDP;% growth;161.821;271.084;-45.607;100.955;-757.592;-328.606;10.126;712.471;961.948;233.046;213.629;-154.525;247.506;-28.343;321.507;-40.738;-125.522;458.773;123.944;-282.818;-452.569;-21.78;510.004;570.746;419.163;232.584;160.387;258.943;322.286;302.386;32.976;294.706;331.081;31.718
AGO;Angola;24652;Domestic Tourism Spending;Local currency  _in bn (Nominal prices);0;0.01;0.02;0.05;0.30271;0.977537;219.088;128.314;273.518;436.216;772.391;788.552;936.055;109.014;100.692;114.771;151.13;260.857;257.165;227.413;220.247;261.535;344.272;442.519;543.487;631.028;722.329;831.776;958.661;1090.72;1244.81;1415.67;1612.97;1834.11
AGO;Angola;24653;Domestic Tourism Spending;Local currency in bn (Real prices);429.786;598.943;744.563;149.002;132.935;828.363;899.829;172.787;189.927;226.995;282.303;246.085;280.051;273.227;310.416;268.617;268.43;431.979;414.105;351.142;355.645;327.861;344.272;363.197;378.954;385.366;393.126;404.127;418.332;432.646;448.488;464.398;482.049;499.87
AGO;Angola;24654;Domestic Tourism Spending;% share;0.754055;0.94501;108.876;2.04;176.291;106.641;11.115;190.354;202.818;219.694;237.454;185.214;184.834;161.767;177.617;14.663;141.355;210.864;191.837;156.215;156.962;15.059;156.581;161.768;164.289;161.913;159.504;157.797;156.866;155.749;15.499;154.163;153.663;153.134
AGO;Angola;24655;Domestic Tourism Spending;US$ in bn (Nominal prices);0.04;0.06;0.08;0.131487;0.108471;0.1;0.1;0.29477;0.366616;0.522155;0.886185;0.981175;122.031;145.287;126.931;124.879;160.888;27.324;266.441;23.134;183.446;159.808;208.523;226.758;229.746;237.211;248.873;265.821;28.423;300.068;317.799;335.425;354.783;374.547
AGO;Angola;24656;Domestic Tourism Spending;US$ in bn (Real prices);0.260319;0.362776;0.450977;0.902492;0.805178;0.501734;0.545021;104.656;115.038;137.489;170.989;149.052;169.625;165.492;188.017;1.627;162.586;261.647;25.082;212.684;215.412;198.583;208.523;219.986;22.953;233.413;238.114;244.777;253.381;262.051;271.646;281.283;291.974;302.768
AGO;Angola;24657;Domestic Tourism Spending;% growth;155.711;393.601;243.129;100.12;-107.828;-376.866;862.743;895.457;973.299;201.855;243.276;-129.927;137.764;-270.731;135.072;-135.498;-0.25061;619.163;-451.573;-152.361;14.117;-768.577;510.095;564.726;444.294;165.838;197.972;277.837;35.056;339.816;364.262;352.469;378.233;368.131
AGO;Angola;24658;Government spending on travel and Tourism service;Local currency  _in bn (Nominal prices);0;0;0;0;0;0;0;0.165502;0.398602;0.395168;0.723128;0.884498;107.124;154.639;151.904;184.166;269.413;307.706;403.554;365.183;326.009;351.762;432.142;493.274;552.026;661.553;781.146;915.378;106.368;123.473;143.193;165.903;191.884;220.913
AGO;Angola;24659;Government spending on travel and Tourism service;Local currency in bn (Real prices);0;0;0;0;0;0;0;222.865;276.783;205.635;264.298;276.027;320.496;387.578;468.293;431.035;478.518;50.956;649.831;563.869;526.425;440.969;432.142;404.854;384.908;404.007;425.137;444.745;464.159;489.771;515.905;54.423;57.346;602.077
AGO;Angola;24660;Government spending on travel and Tourism service;US$ in bn (Nominal prices);0;0;0;0;0;0;0;0;0.01;0;0.01;0.01;0.01;0.02;0.02;0.02;0.03;0.03;0.04;0.04;0.03;0.02;0.03;0.03;0.02;0.02;0.03;0.03;0.03;0.03;0.04;0.04;0.04;0.05
AGO;Angola;24661;Government spending on travel and Tourism service;US$ in bn (Real prices);0;0;0;0;0;0;0;0.01;0.02;0.01;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.04;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.04
AGO;Angola;24662;Government spending on travel and Tourism service;% growth;-952.558;-981.907;-463.395;-31.712;-840.913;-803.639;-538.432;4142970000;241.932;-257.055;28.528;443.785;161.101;209.309;208.255;-795.614;11.016;648.725;275.278;-132.284;-664.053;-162.333;-200.179;-631.445;-492.686;496.205;523.015;461.221;436.517;551.786;533.594;549.047;53.708;499.014
AGO;Angola;24663;Government spending on travel and Tourism service;% share of total tourism expenditure;111.433;114.593;106.104;106.835;106.835;106.835;107.123;107.411;107.701;107.991;108.281;108.573;108.865;109.158;109.452;109.747;110.042;110.338;110.635;110.933;111.232;111.531;111.832;112.133;112.435;112.737;11.304;113.343;113.648;113.953;114.259;114.566;114.874;115.182
AGO;Angola;24664;Internal Travel and Tourism consumption;Local currency  _in bn (Nominal prices);0;0.01;0.02;0.07;0.386952;131.417;295.851;149.916;319.134;502.804;860.243;859.451;111.167;130.342;143.308;179.952;210.93;327.132;375.228;382.742;358.787;362.855;476.814;612.269;754.083;880.575;1010.06;1160.59;1330.97;1503.37;1702.33;1921.95;2175.79;2458.59
AGO;Angola;24665;Internal Travel and Tourism consumption;Local currency in bn (Real prices);741.464;96.417;95.924;192.795;169.93;111.363;121.51;201.877;221.602;261.646;314.413;268.211;332.592;326.681;441.795;421.171;374.644;541.731;604.218;590.982;579.354;454.876;476.814;502.519;525.795;537.762;549.723;563.886;580.798;596.328;613.328;630.478;650.253;670.065
AGO;Angola;24666;Internal Travel and Tourism consumption;% share;130.081;152.126;140.267;263.958;225.352;143.365;150.094;152.012;160.544;175.996;189.247;155.658;158.434;131.774;156.867;163.875;144.185;196.963;208.997;198.463;194.502;169.627;177.975;181.827;182.735;178.139;174.279;172.723;171.702;169.749;168.186;166.598;165.552;164.492
AGO;Angola;24667;Internal Travel and Tourism consumption;US$ in bn (Nominal prices);0.06;0.1;0.107301;0.170132;0.138658;0.130887;0.134125;0.344396;0.427757;0.601863;0.98698;106.939;144.926;173.711;180.652;195.801;22.455;342.662;388.763;389.352;298.838;221.718;288.803;313.743;31.877;331.018;348.008;370.906;394.616;413.592;434.604;455.381;478.579;502.072
AGO;Angola;24668;Internal Travel and Tourism consumption;US$ in bn (Real prices);0.4491;0.583991;0.581005;116.775;102.925;0.674516;0.735981;122.276;134.223;158.477;190.438;162.453;201.449;197.869;267.592;255.101;22.692;328.123;365.971;357.954;350.911;275.515;288.803;304.372;31.847;325.719;332.963;341.542;351.785;361.192;371.489;381.877;393.854;405.854
AGO;Angola;24669;Internal Travel and Tourism consumption;% growth;161.945;30.036;-0.511307;100.987;-118.599;-344.655;911.242;66.14;977.051;180.702;201.674;-146.947;24.004;-177.726;352.373;-466.814;-11.047;445.987;115.348;-219.061;-196.766;-214.857;482.283;539.111;463.182;227.604;222.416;257.638;29.992;267.392;285.082;279.628;313.652;304.673
AGO;Angola;24670;Capital investment in Travel and Tourism;Local currency  _in bn (Nominal prices);0;0.01;0.02;0.04;0.252279;0.783159;133.009;319.512;910.943;994.978;150.349;274.779;651.695;479.613;779.003;704.549;90.741;946.852;106.238;126.328;138.473;158.231;207.804;255.643;317.245;365.743;415.136;467.077;523.81;586.466;655.054;730.388;809.05;894.974
AGO;Angola;24671;Capital investment in Travel and Tourism;Local currency in bn (Real prices);478.929;671.927;800.107;125.333;110.788;663.647;546.289;430.254;632.545;517.759;549.517;857.507;194.976;120.208;240.153;164.897;161.17;156.798;171.072;195.06;223.6;198.358;207.804;209.819;221.203;223.357;225.937;226.934;228.575;232.629;236.008;239.597;241.791;243.917
AGO;Angola;24672;Capital investment in Travel and Tourism;% exports;0.08;302.785;455.245;478.556;50.561;666.164;498.932;157.475;225.104;163.687;169.318;280.127;505.912;234.367;326.179;324.429;327.018;290.437;307.974;320.701;290.218;282.283;304.595;307.599;317.151;308.263;299.086;289.053;280.697;275.559;26.966;264.198;257.804;25.127
AGO;Angola;24673;Capital investment in Travel and Tourism;US$ in bn (Nominal prices);0.04;0.07;0.09;0.1106;0.09;0.08;0.06;0.07;0.1221;0.1191;0.1725;0.3419;0.8496;0.6392;0.982;0.7666;0.966;0.9918;11.007;12.851;115.336;0.966846;125.865;130.998;134.107;137.487;143.032;14.927;155.303;161.343;167.235;173.056;177.956;182.764
AGO;Angola;24674;Capital investment in Travel and Tourism;US$ in bn (Real prices);0.290084;0.406982;0.484619;0.759132;0.671038;0.401967;0.330884;0.260602;0.383128;0.313603;0.332839;0.519386;118.095;0.72809;145.459;0.998772;0.976196;0.949718;103.617;118.147;135.433;120.144;125.865;127.086;133.981;135.286;136.849;137.452;138.447;140.902;142.948;145.122;146.451;147.739
AGO;Angola;24675;Capital investment in Travel and Tourism;% growth;-322.549;402.977;190.765;566.449;-116.046;-400.977;-176.839;-212.406;470.166;-181.466;613.359;560.475;127.375;-383.474;997.817;-313.366;-226.038;-271.233;910.277;140.227;146.311;-112.888;476.201;0.969779;542.572;0.973868;115.495;0.441158;0.723326;177.337;145.248;152.074;0.915837;0.879085
AGO;Angola;24676;Leisure Tourism Spending;Local currency  _in bn (Nominal prices);0;0;0.01;0.02;0.16358;0.679229;-0.03;630.511;144.382;277.514;568.745;59.461;815.254;978.297;102.535;125.226;147.919;246.956;265.74;239.727;226.28;257.204;337.362;432.449;531.107;617.064;707.319;815.613;940.521;1069.78;1219.97;1386.42;1578.41;1793.31
AGO;Angola;24677;Leisure Tourism Spending;Local currency in bn (Real prices);36.428;353.525;448.922;544.642;71.836;575.577;-10.355;849.045;100.257;144.411;207.872;185.561;243.91;245.195;316.097;293.086;262.727;408.959;427.914;370.156;365.386;322.431;337.362;354.932;370.322;376.837;384.957;396.274;410.416;424.34;439.541;454.803;471.72;488.751
AGO;Angola;24678;Leisure Tourism Spending;% share;0.3489;0.297645;0.336033;0.381646;0.511277;0.407415;-0.01;0.527791;0.603457;0.829395;104.984;0.830855;0.965373;0.861254;105.056;0.936084;0.794404;115.605;115.821;0.95617;0.91152;0.833444;0.865763;0.894666;0.904786;0.892728;0.875324;0.86727;0.864477;0.860995;0.859852;0.855886;0.853872;0.85124
AGO;Angola;24679;Leisure Tourism Spending;US$ in bn (Nominal prices);0.03;0.04;0.05;0.05;0.06;0.07;0;0.144844;0.193526;0.332188;0.652537;0.739858;106.283;130.382;129.254;136.255;15.747;25.868;275.326;243.867;188.471;157.161;204.338;221.598;224.513;231.961;243.702;260.656;278.852;294.307;311.458;328.495;347.181;366.216
AGO;Angola;24680;Leisure Tourism Spending;US$ in bn (Real prices);0.220642;0.214128;0.271909;0.329886;0.435106;0.348623;-0.01;0.514261;0.607249;0.874687;125.907;112.393;147.735;148.513;191.458;17.752;159.132;247.704;259.185;224.201;221.312;195.295;204.338;21.498;224.301;228.248;233.166;240.021;248.586;25.702;266.227;275.471;285.718;296.033
AGO;Angola;24681;Leisure Tourism Spending;% growth;122.249;-295.242;269.847;21.322;318.958;-198.762;-101.799;-8299.35;180.819;440.408;439.451;-107.331;314.445;0.526871;289.167;-727.971;-103.584;556.592;463.484;-134.975;-12.886;-11.756;463.077;520.802;433.587;175.948;215.472;293.978;356.871;339.266;35.823;34.722;371.971;361.037
AGO;Angola;24682;Outbound Travel & Tourism Expenditure;Local currency  _in bn (Nominal prices);0;0.01;0.01;0.01;0.115911;0.441014;0.709453;171.071;28.909;458.648;659.026;223.769;245.276;210.882;145.105;174.961;221.413;197.503;233.691;42.504;360.568;752.945;917.789;113.536;142.441;167.191;190.328;214.782;243.485;278.021;317.002;362.627;413.526;469.006
AGO;Angola;24683;Outbound Travel & Tourism Expenditure;Local currency in bn (Real prices);631.529;527.291;467.708;397.326;509.021;373.714;291.383;230.364;200.739;238.668;240.869;698.321;733.822;528.544;447.332;409.491;393.263;327.064;376.306;656.293;582.229;943.893;917.789;931.842;993.188;102.102;103.585;104.354;106.25;110.28;114.212;118.956;123.586;127.823
AGO;Angola;24684;Outbound Travel & Tourism Expenditure;US$ in bn (Nominal prices);0.05;0.05;0.05;0.04;0.04;0.04;0.03;0.04;0.04;0.05;0.08;0.27843;0.319761;0.281051;0.182917;0.19037;0.235709;0.206878;0.242121;0.43238;0.300321;0.460077;0.555899;0.581786;0.602134;0.628489;0.655759;0.686406;0.721901;0.764866;0.809304;0.859198;0.909577;0.957765
AGO;Angola;24685;Outbound Travel & Tourism Expenditure;US$ in bn (Real prices);0.382513;0.319377;0.283288;0.240658;0.308311;0.226356;0.176489;0.13953;0.121587;0.14456;0.145893;0.422968;0.444471;0.320135;0.270946;0.248026;0.238197;0.198101;0.227926;0.397512;0.352652;0.57171;0.555899;0.564411;0.601568;0.618428;0.62741;0.632064;0.643548;0.667961;0.691773;0.720511;0.74855;0.774217
AGO;Angola;24686;Outbound Travel & Tourism Expenditure;Percentage share of total GDP;110.802;0.831959;0.683918;0.543983;0.675037;0.481109;0.359926;0.257101;0.217534;0.233104;0.204517;0.531548;0.489931;0.317434;0.25988;0.227174;0.21085;0.161557;0.177106;0.296736;0.260824;0.439452;0.422733;0.41972;0.434998;0.433533;0.424875;0.412;0.402886;0.401546;0.39929;0.399575;0.398698;0.396357
AGO;Angola;24687;Outbound Travel & Tourism Expenditure;% growth;163.786;-165.056;-112.999;-150.483;281.118;-265.817;-220.305;-209.411;-12.86;188.943;0.922379;189.917;508.387;-279.739;-153.651;-845.945;-396.288;-168.332;150.556;744.043;-112.852;621.172;-276.559;153.118;658.331;280.272;145.245;0.741829;181.683;379.354;35.649;41.543;389.153;342.884
AGO;Angola;24688;Travel and Tourism total contribution to employment;% share of total employment;302.448;366.085;219.015;443.186;468.941;329.083;188.113;258.145;280.766;334.493;340.433;288.314;403.955;300.582;461.254;395.057;314.934;370.933;412.701;37.278;357.235;316.008;332.985;338.729;337.634;333.836;326.025;32.151;317.453;31.275;308.591;304.155;299.981;295.792
AGO;Angola;24689;Travel and Tourism total contribution to employment;Thousands of jobs;147.309;182.931;112.395;234.109;255.504;185.367;109.403;154.643;174.546;214.951;225.433;196.28;282.699;217.362;347.08;309.089;255.295;311.837;359.985;337.705;335.887;308.105;336.345;354.636;366.215;375.332;379.745;387.781;396.692;404.298;412.685;421.01;429.557;437.536
AGO;Angola;24690;Travel and Tourism total contribution to employment;% growth;-524.515;241.819;-385.586;108.29;913.887;-274.504;-409.802;413.512;128.707;231.486;487.611;-12.932;440.286;-231.118;596.782;-109.459;-17.404;221.479;154.399;-618.899;-0.538361;-827.132;916.579;543.802;326.502;248.956;117.582;211.619;229.784;19.173;207.445;20.175;202.998;185.755
AGO;Angola;24691;Travel and Tourism total contribution to GDP;Local currency  _in bn (Nominal prices);0;0.02;0.02;0.09;0.461845;182.747;381.691;184.273;400.136;704.629;110.423;136.776;210.519;211.951;255.596;302.048;343.71;484.301;578.246;613.135;586.28;630.47;825.874;1040.26;1268.28;1468.77;1665.47;1900.79;2166.38;2442.45;2759.44;3105.46;3496.22;3928.09
AGO;Angola;24692;Travel and Tourism total contribution to GDP;Local currency in bn (Real prices);993.388;132.266;897.986;245.225;202.819;154.859;156.766;248.141;277.848;366.67;403.589;426.84;629.834;531.221;787.958;706.934;610.482;802.001;931.132;946.725;946.699;790.357;825.874;853.791;884.326;896.969;906.427;923.518;945.347;968.827;994.191;1018.72;1044.87;1070.56
AGO;Angola;24693;Travel and Tourism total contribution to GDP;Percentage share of total GDP;174.291;20.869;13.131;335.741;268.968;199.362;193.643;276.941;301.094;358.121;342.679;324.902;420.504;319.041;457.768;392.187;327.314;396.158;438.231;428.051;424.098;36.797;380.397;384.565;387.318;380.859;371.788;364.615;358.464;352.763;347.574;342.187;337.085;331.963
AGO;Angola;24694;Travel and Tourism total contribution to GDP;US$ in bn (Nominal prices);0.09;0.136218;0.100449;0.216399;0.165494;0.18201;0.17304;0.423321;0.53633;0.843449;126.692;170.187;274.448;282.475;322.201;32.865;365.903;507.291;599.105;623.723;48.832;38.524;500.226;533.056;536.135;552.127;573.824;60.746;642.304;671.944;704.483;735.798;769.015;802.162
AGO;Angola;24695;Travel and Tourism total contribution to GDP;US$ in bn (Real prices);0.601688;0.801129;0.543904;148.531;122.846;0.937973;0.949523;150.297;168.291;222.089;244.451;258.534;381.487;321.757;477.261;428.185;369.765;485.767;563.981;573.425;573.409;478.714;500.226;517.136;53.563;543.288;549.017;559.369;572.591;586.812;602.175;61.703;632.873;648.434
AGO;Angola;24696;Travel and Tourism total contribution to GDP;% growth;769.452;331.469;-321.078;173.084;-172.927;-236.465;12.314;582.873;119.718;319.676;100.688;576.093;475.576;-15.657;483.297;-102.828;-136.436;313.717;161.011;167.461;0;-165.144;449.373;338.029;357.639;142.973;105.447;18.855;236.369;248.368;261.809;246.684;256.763;245.878
AGO;Angola;24697;Visitor Exports (Foreign spending);Local currency  _in bn (Nominal prices);0;0;0.01;0.02;0.08;0.336634;0.767624;216.025;456.156;665.888;878.522;708.993;175.615;213.275;426.164;65.181;598.004;662.754;118.063;155.33;138.54;101.32;132.542;169.75;210.596;249.546;287.73;328.817;372.311;412.649;457.522;506.281;562.823;624.475
AGO;Angola;24698;Visitor Exports (Foreign spending);Local currency in bn (Real prices);311.678;365.227;214.677;437.934;369.947;285.263;315.275;29.09;316.748;34.651;321.094;221.257;525.408;53.454;131.379;152.554;106.215;109.752;190.114;239.84;223.709;127.015;132.542;139.322;146.841;152.396;156.597;159.759;162.466;163.682;164.84;166.081;168.204;170.195
AGO;Angola;24699;Visitor Exports (Foreign spending);% exports;7470.96;481457;549916;1518000;8424170;33663400;76762400;0.568735;0.631885;0.579701;0.416068;0.265357;0.516576;0.44296;130.043;137.517;0.938647;0.96913;176.317;242.625;333.764;217.907;2.46;241.209;231.816;214.235;202.937;200.539;198.409;192.872;188.324;183.843;180.644;17.747
